fact_id,vintage_id,car_reference,sale_quantity,sale_price,Brand,Model,Year,Engine Size,Top Speed,Horsepower,Country
45838,32,156,1,32263,Alfa Romeo,GTV 1750,1969,1.8L,195,118,Italy
45839,13,245,1,27197,Volkswagen,Karmann Ghia,1971,1.6L,145,50,Germany
45840,28,80,2,12317,Ferrari,Dino 246 GT,1972,2.4L,235,195,Italy
45841,4,59,2,30831,Chevrolet,Chevelle SS,1970,7.4L,215,450,USA
45842,24,298,4,14968,Mini,Cooper S Mk3,1970,1.3L,160,75,UK
45843,16,364,2,11491,Mercedes-Benz,280SL,1971,2.8L,200,170,Germany
45844,10,42,2,6188,Cadillac,Eldorado,1976,8.2L,180,215,USA
45845,16,136,1,8911,Mercedes-Benz,280SL,1971,2.8L,200,170,Germany
45846,38,115,4,33904,Datsun,510,1972,1.6L,165,96,Japan
45847,9,389,2,19443,Pontiac,GTO Judge,1969,6.6L,215,366,USA
45848,19,101,3,44521,BMW,3.0 CSL,1973,3.0L,220,206,Germany
45849,43,43,4,30483,Nissan,Bluebird 610,1974,1.8L,170,105,Japan
45850,50,51,1,47254,Opel,GT,1971,1.9L,185,102,Germany
45851,38,249,4,25259,Datsun,510,1972,1.6L,165,96,Japan
45852,24,23,1,42733,Mini,Cooper S Mk3,1970,1.3L,160,75,UK
45853,0,285,1,11403,Ford,Mustang Boss 302,1969,5.0L,220,290,USA
45854,19,220,2,10143,BMW,3.0 CSL,1973,3.0L,220,206,Germany
45855,16,236,2,28435,Mercedes-Benz,280SL,1971,2.8L,200,170,Germany
45856,12,312,2,26303,Volkswagen,Beetle Classic,1972,1.6L,130,60,Germany
45857,49,358,2,25850,Saab,Sonett III,1972,1.7L,165,65,Sweden
45858,8,317,3,14328,Pontiac,Firebird Trans Am,1973,7.5L,205,310,USA
45859,21,136,4,36033,Jaguar,XJ6 Series 1,1972,4.2L,205,170,UK
45860,1,354,4,22729,Ford,Mustang Mach 1,1971,5.8L,210,285,USA
45861,21,147,4,8791,Jaguar,XJ6 Series 1,1972,4.2L,205,170,UK
45862,44,349,4,44056,Subaru,Leone Coupe,1973,1.4L,150,80,Japan
45863,22,381,4,22297,Aston Martin,V8 Vantage,1977,5.3L,260,390,UK
45864,52,196,4,19784,Ford Falcon,GT-HO Phase III,1971,5.8L,225,300,Australia
45865,38,182,1,16646,Datsun,510,1972,1.6L,165,96,Japan
45866,15,284,2,45728,Porsche,914,1974,2.0L,205,100,Germany
45867,7,347,4,8025,Dodge,Challenger T/A,1970,5.6L,205,290,USA
45868,2,202,4,46946,Ford,Thunderbird,1967,7.0L,205,345,USA
45869,19,98,3,34532,BMW,3.0 CSL,1973,3.0L,220,206,Germany
45870,15,185,3,23270,Porsche,914,1974,2.0L,205,100,Germany
45871,38,120,3,9401,Datsun,510,1972,1.6L,165,96,Japan
45872,6,168,3,20294,Dodge,Charger R/T,1968,7.2L,225,375,USA
45873,27,211,3,9208,Ferrari,308 GTB,1975,3.0L,255,255,Italy
45874,37,246,4,37684,Datsun,240Z,1971,2.4L,200,151,Japan
45875,43,275,2,37908,Nissan,Bluebird 610,1974,1.8L,170,105,Japan
45876,6,341,1,30465,Dodge,Charger R/T,1968,7.2L,225,375,USA
45877,48,301,3,49840,Volvo,P1800,1969,2.0L,190,118,Sweden
45878,17,64,2,17439,Mercedes-Benz,450SL,1975,4.5L,215,225,Germany
45879,17,114,1,45891,Mercedes-Benz,450SL,1975,4.5L,215,225,Germany
45880,31,140,1,44212,Alfa Romeo,Spider 2000,1978,2.0L,190,128,Italy
45881,32,148,4,13608,Alfa Romeo,GTV 1750,1969,1.8L,195,118,Italy
45882,50,49,2,31443,Opel,GT,1971,1.9L,185,102,Germany
45883,52,106,4,24103,Ford Falcon,GT-HO Phase III,1971,5.8L,225,300,Australia
45884,6,133,4,35251,Dodge,Charger R/T,1968,7.2L,225,375,USA
45885,31,361,3,29720,Alfa Romeo,Spider 2000,1978,2.0L,190,128,Italy
45886,38,282,3,22295,Datsun,510,1972,1.6L,165,96,Japan
45887,16,109,3,19262,Mercedes-Benz,280SL,1971,2.8L,200,170,Germany
45888,9,45,3,32654,Pontiac,GTO Judge,1969,6.6L,215,366,USA
45889,20,44,3,42972,Jaguar,E-Type Series 3,1971,5.3L,240,272,UK
45890,1,303,4,15595,Ford,Mustang Mach 1,1971,5.8L,210,285,USA
45891,2,370,2,49608,Ford,Thunderbird,1967,7.0L,205,345,USA
45892,50,64,4,19689,Opel,GT,1971,1.9L,185,102,Germany
45893,21,258,4,23958,Jaguar,XJ6 Series 1,1972,4.2L,205,170,UK
45894,7,54,2,15088,Dodge,Challenger T/A,1970,5.6L,205,290,USA
45895,11,283,2,45005,Lincoln,Continental Mark IV,1975,7.5L,190,202,USA
45896,1,236,2,18084,Ford,Mustang Mach 1,1971,5.8L,210,285,USA
45897,15,211,3,36742,Porsche,914,1974,2.0L,205,100,Germany
45898,34,319,1,8862,Fiat,124 Spider,1971,1.6L,170,108,Italy
45899,9,180,3,31542,Pontiac,GTO Judge,1969,6.6L,215,366,USA
45900,44,82,3,34643,Subaru,Leone Coupe,1973,1.4L,150,80,Japan
45901,13,391,2,20480,Volkswagen,Karmann Ghia,1971,1.6L,145,50,Germany
45902,5,397,3,10839,Chevrolet,Corvette Stingray,1967,5.4L,240,300,USA
45903,21,276,4,41074,Jaguar,XJ6 Series 1,1972,4.2L,205,170,UK
45904,22,204,3,46925,Aston Martin,V8 Vantage,1977,5.3L,260,390,UK
45905,38,237,3,23424,Datsun,510,1972,1.6L,165,96,Japan
45906,21,123,1,39369,Jaguar,XJ6 Series 1,1972,4.2L,205,170,UK
45907,52,226,4,13392,Ford Falcon,GT-HO Phase III,1971,5.8L,225,300,Australia
45908,41,291,4,21242,Honda,S600,1966,0.6L,145,57,Japan
45909,21,158,3,39286,Jaguar,XJ6 Series 1,1972,4.2L,205,170,UK
45910,46,62,2,40304,Peugeot,504 Coupe,1972,2.0L,180,104,France
45911,13,272,2,10640,Volkswagen,Karmann Ghia,1971,1.6L,145,50,Germany
45912,25,194,2,21815,Triumph,Spitfire MkIV,1974,1.5L,155,63,UK
45913,0,177,2,25903,Ford,Mustang Boss 302,1969,5.0L,220,290,USA
45914,4,387,3,20135,Chevrolet,Chevelle SS,1970,7.4L,215,450,USA
45915,25,370,2,28993,Triumph,Spitfire MkIV,1974,1.5L,155,63,UK
45916,14,68,4,31298,Porsche,911 Carrera RS,1973,2.7L,240,210,Germany
45917,21,143,2,10142,Jaguar,XJ6 Series 1,1972,4.2L,205,170,UK
45918,11,36,3,39251,Lincoln,Continental Mark IV,1975,7.5L,190,202,USA
45919,23,109,4,17454,Aston Martin,DB6,1966,4.0L,240,282,UK
45920,37,59,1,9014,Datsun,240Z,1971,2.4L,200,151,Japan
45921,46,355,4,48193,Peugeot,504 Coupe,1972,2.0L,180,104,France
45922,8,22,2,42169,Pontiac,Firebird Trans Am,1973,7.5L,205,310,USA
45923,10,101,4,10237,Cadillac,Eldorado,1976,8.2L,180,215,USA
45924,45,345,2,37320,Renault,Alpine A110,1973,1.6L,210,138,France
45925,19,235,2,49238,BMW,3.0 CSL,1973,3.0L,220,206,Germany
45926,11,285,4,25878,Lincoln,Continental Mark IV,1975,7.5L,190,202,USA
45927,36,282,4,41041,Toyota,Celica GT,1976,2.2L,185,96,Japan
45928,41,76,3,47057,Honda,S600,1966,0.6L,145,57,Japan
45929,34,63,4,31497,Fiat,124 Spider,1971,1.6L,170,108,Italy
45930,17,98,4,42623,Mercedes-Benz,450SL,1975,4.5L,215,225,Germany
45931,26,95,1,32440,MG,MGB Roadster,1969,1.8L,170,95,UK
45932,34,202,2,14438,Fiat,124 Spider,1971,1.6L,170,108,Italy
45933,0,164,4,10098,Ford,Mustang Boss 302,1969,5.0L,220,290,USA
45934,50,148,2,38995,Opel,GT,1971,1.9L,185,102,Germany
45935,2,271,3,41086,Ford,Thunderbird,1967,7.0L,205,345,USA
45936,33,106,4,48580,Maserati,Bora,1973,4.7L,265,310,Italy
45937,3,42,2,39868,Chevrolet,Camaro Z28,1970,5.7L,210,360,USA
45938,40,288,2,14317,Mazda,RX-3,1973,1.1L,190,130,Japan
45939,33,328,4,44551,Maserati,Bora,1973,4.7L,265,310,Italy
45940,8,19,4,38346,Pontiac,Firebird Trans Am,1973,7.5L,205,310,USA
45941,27,316,1,11100,Ferrari,308 GTB,1975,3.0L,255,255,Italy
45942,21,158,2,9237,Jaguar,XJ6 Series 1,1972,4.2L,205,170,UK
45943,27,403,2,7941,Ferrari,308 GTB,1975,3.0L,255,255,Italy
45944,6,350,2,21034,Dodge,Charger R/T,1968,7.2L,225,375,USA
45945,37,122,2,20501,Datsun,240Z,1971,2.4L,200,151,Japan
45946,23,90,3,29075,Aston Martin,DB6,1966,4.0L,240,282,UK
45947,13,30,4,19340,Volkswagen,Karmann Ghia,1971,1.6L,145,50,Germany
45948,12,159,3,14329,Volkswagen,Beetle Classic,1972,1.6L,130,60,Germany
45949,36,133,2,17837,Toyota,Celica GT,1976,2.2L,185,96,Japan
45950,22,105,2,10636,Aston Martin,V8 Vantage,1977,5.3L,260,390,UK
45951,27,205,1,8348,Ferrari,308 GTB,1975,3.0L,255,255,Italy
45952,50,218,2,44206,Opel,GT,1971,1.9L,185,102,Germany
45953,35,234,4,27133,Toyota,2000GT,1969,2.0L,220,150,Japan
45954,23,223,1,27959,Aston Martin,DB6,1966,4.0L,240,282,UK
45955,3,281,3,23367,Chevrolet,Camaro Z28,1970,5.7L,210,360,USA
45956,4,130,3,18112,Chevrolet,Chevelle SS,1970,7.4L,215,450,USA
45957,26,58,1,17253,MG,MGB Roadster,1969,1.8L,170,95,UK
45958,51,159,3,33817,Holden,Monaro GTS,1971,5.7L,210,300,Australia
45959,12,12,3,23451,Volkswagen,Beetle Classic,1972,1.6L,130,60,Germany
45960,5,137,1,34520,Chevrolet,Corvette Stingray,1967,5.4L,240,300,USA
45961,32,106,1,31921,Alfa Romeo,GTV 1750,1969,1.8L,195,118,Italy
45962,50,51,3,45224,Opel,GT,1971,1.9L,185,102,Germany
45963,12,214,3,7510,Volkswagen,Beetle Classic,1972,1.6L,130,60,Germany
45964,17,357,1,5879,Mercedes-Benz,450SL,1975,4.5L,215,225,Germany
45965,17,345,2,24190,Mercedes-Benz,450SL,1975,4.5L,215,225,Germany
45966,38,145,2,22193,Datsun,510,1972,1.6L,165,96,Japan
45967,21,350,2,17972,Jaguar,XJ6 Series 1,1972,4.2L,205,170,UK
45968,20,57,1,16884,Jaguar,E-Type Series 3,1971,5.3L,240,272,UK
45969,21,14,3,8248,Jaguar,XJ6 Series 1,1972,4.2L,205,170,UK
45970,39,322,2,47791,Mazda,Cosmo Sport,1968,1.0L,185,110,Japan
45971,15,62,4,17133,Porsche,914,1974,2.0L,205,100,Germany
45972,4,137,4,24396,Chevrolet,Chevelle SS,1970,7.4L,215,450,USA
45973,11,283,1,21180,Lincoln,Continental Mark IV,1975,7.5L,190,202,USA
45974,42,337,1,13292,Honda,Civic RS,1975,1.5L,155,76,Japan
45975,25,18,2,39533,Triumph,Spitfire MkIV,1974,1.5L,155,63,UK
45976,44,166,2,36359,Subaru,Leone Coupe,1973,1.4L,150,80,Japan
45977,14,308,2,29698,Porsche,911 Carrera RS,1973,2.7L,240,210,Germany
45978,11,341,3,31467,Lincoln,Continental Mark IV,1975,7.5L,190,202,USA
45979,27,269,1,39405,Ferrari,308 GTB,1975,3.0L,255,255,Italy
45980,13,354,3,13604,Volkswagen,Karmann Ghia,1971,1.6L,145,50,Germany
45981,46,195,2,48168,Peugeot,504 Coupe,1972,2.0L,180,104,France
45982,46,241,1,32831,Peugeot,504 Coupe,1972,2.0L,180,104,France
45983,37,185,4,31260,Datsun,240Z,1971,2.4L,200,151,Japan
45984,19,352,1,37331,BMW,3.0 CSL,1973,3.0L,220,206,Germany
45985,22,315,2,20417,Aston Martin,V8 Vantage,1977,5.3L,260,390,UK
45986,33,340,4,25737,Maserati,Bora,1973,4.7L,265,310,Italy
45987,33,176,1,13680,Maserati,Bora,1973,4.7L,265,310,Italy
45988,17,36,3,47280,Mercedes-Benz,450SL,1975,4.5L,215,225,Germany
45989,46,188,2,13506,Peugeot,504 Coupe,1972,2.0L,180,104,France
45990,46,130,2,41250,Peugeot,504 Coupe,1972,2.0L,180,104,France
45991,27,298,4,8510,Ferrari,308 GTB,1975,3.0L,255,255,Italy
45992,45,185,4,29512,Renault,Alpine A110,1973,1.6L,210,138,France
45993,45,290,4,37530,Renault,Alpine A110,1973,1.6L,210,138,France
45994,24,187,3,6267,Mini,Cooper S Mk3,1970,1.3L,160,75,UK
45995,33,288,4,45266,Maserati,Bora,1973,4.7L,265,310,Italy
45996,3,389,4,39727,Chevrolet,Camaro Z28,1970,5.7L,210,360,USA
45997,51,171,1,38312,Holden,Monaro GTS,1971,5.7L,210,300,Australia
45998,8,59,2,37630,Pontiac,Firebird Trans Am,1973,7.5L,205,310,USA
45999,14,3,1,29842,Porsche,911 Carrera RS,1973,2.7L,240,210,Germany
46000,2,294,2,9907,Ford,Thunderbird,1967,7.0L,205,345,USA
46001,6,142,4,30864,Dodge,Charger R/T,1968,7.2L,225,375,USA
46002,51,226,4,37442,Holden,Monaro GTS,1971,5.7L,210,300,Australia
46003,24,202,3,28311,Mini,Cooper S Mk3,1970,1.3L,160,75,UK
46004,25,121,4,6946,Triumph,Spitfire MkIV,1974,1.5L,155,63,UK
46005,3,378,1,28237,Chevrolet,Camaro Z28,1970,5.7L,210,360,USA
46006,47,53,4,34343,Citroen,SM,1971,2.7L,220,170,France
46007,26,114,3,44869,MG,MGB Roadster,1969,1.8L,170,95,UK
46008,9,88,1,32017,Pontiac,GTO Judge,1969,6.6L,215,366,USA
46009,5,293,1,27094,Chevrolet,Corvette Stingray,1967,5.4L,240,300,USA
46010,22,256,4,35845,Aston Martin,V8 Vantage,1977,5.3L,260,390,UK
46011,31,185,4,21638,Alfa Romeo,Spider 2000,1978,2.0L,190,128,Italy
46012,44,301,2,32145,Subaru,Leone Coupe,1973,1.4L,150,80,Japan
46013,32,320,2,15577,Alfa Romeo,GTV 1750,1969,1.8L,195,118,Italy
46014,4,368,1,31371,Chevrolet,Chevelle SS,1970,7.4L,215,450,USA
46015,52,180,3,5772,Ford Falcon,GT-HO Phase III,1971,5.8L,225,300,Australia
46016,0,331,2,21926,Ford,Mustang Boss 302,1969,5.0L,220,290,USA
46017,43,8,1,35578,Nissan,Bluebird 610,1974,1.8L,170,105,Japan
46018,45,150,1,46739,Renault,Alpine A110,1973,1.6L,210,138,France
46019,21,220,3,11123,Jaguar,XJ6 Series 1,1972,4.2L,205,170,UK
46020,3,214,2,48203,Chevrolet,Camaro Z28,1970,5.7L,210,360,USA
46021,50,70,2,23018,Opel,GT,1971,1.9L,185,102,Germany
46022,1,393,2,39970,Ford,Mustang Mach 1,1971,5.8L,210,285,USA
46023,47,348,4,19398,Citroen,SM,1971,2.7L,220,170,France
46024,13,131,4,22200,Volkswagen,Karmann Ghia,1971,1.6L,145,50,Germany
46025,51,329,2,18240,Holden,Monaro GTS,1971,5.7L,210,300,Australia
46026,27,311,2,44483,Ferrari,308 GTB,1975,3.0L,255,255,Italy
46027,27,348,1,9262,Ferrari,308 GTB,1975,3.0L,255,255,Italy
46028,32,224,3,8781,Alfa Romeo,GTV 1750,1969,1.8L,195,118,Italy
46029,4,72,2,21580,Chevrolet,Chevelle SS,1970,7.4L,215,450,USA
46030,11,284,3,34647,Lincoln,Continental Mark IV,1975,7.5L,190,202,USA
46031,46,134,3,24312,Peugeot,504 Coupe,1972,2.0L,180,104,France
46032,50,17,1,49387,Opel,GT,1971,1.9L,185,102,Germany
46033,41,2,1,22334,Honda,S600,1966,0.6L,145,57,Japan
46034,22,28,3,29171,Aston Martin,V8 Vantage,1977,5.3L,260,390,UK
46035,18,108,4,24015,BMW,2002 Turbo,1974,2.0L,210,170,Germany
46036,15,331,1,32220,Porsche,914,1974,2.0L,205,100,Germany
46037,10,50,1,26611,Cadillac,Eldorado,1976,8.2L,180,215,USA
46038,31,152,2,39534,Alfa Romeo,Spider 2000,1978,2.0L,190,128,Italy
46039,20,332,3,23025,Jaguar,E-Type Series 3,1971,5.3L,240,272,UK
46040,42,312,4,30812,Honda,Civic RS,1975,1.5L,155,76,Japan
46041,45,162,1,15759,Renault,Alpine A110,1973,1.6L,210,138,France
46042,31,303,1,10707,Alfa Romeo,Spider 2000,1978,2.0L,190,128,Italy
46043,14,45,1,11462,Porsche,911 Carrera RS,1973,2.7L,240,210,Germany
46044,36,134,3,19179,Toyota,Celica GT,1976,2.2L,185,96,Japan
46045,45,310,2,37057,Renault,Alpine A110,1973,1.6L,210,138,France
46046,46,166,4,44483,Peugeot,504 Coupe,1972,2.0L,180,104,France
46047,6,159,2,17133,Dodge,Charger R/T,1968,7.2L,225,375,USA
46048,52,182,3,49971,Ford Falcon,GT-HO Phase III,1971,5.8L,225,300,Australia
46049,44,50,2,19522,Subaru,Leone Coupe,1973,1.4L,150,80,Japan
46050,7,372,2,9067,Dodge,Challenger T/A,1970,5.6L,205,290,USA
46051,37,260,2,29992,Datsun,240Z,1971,2.4L,200,151,Japan
46052,32,349,4,14340,Alfa Romeo,GTV 1750,1969,1.8L,195,118,Italy
46053,29,70,2,33501,Lamborghini,Urraco P250,1972,2.5L,245,220,Italy
46054,34,318,3,6917,Fiat,124 Spider,1971,1.6L,170,108,Italy
46055,1,62,1,15768,Ford,Mustang Mach 1,1971,5.8L,210,285,USA
46056,39,84,1,8577,Mazda,Cosmo Sport,1968,1.0L,185,110,Japan
46057,34,219,2,39491,Fiat,124 Spider,1971,1.6L,170,108,Italy
46058,47,37,1,42352,Citroen,SM,1971,2.7L,220,170,France
46059,48,359,3,42644,Volvo,P1800,1969,2.0L,190,118,Sweden
46060,42,98,3,30520,Honda,Civic RS,1975,1.5L,155,76,Japan
46061,14,223,1,41347,Porsche,911 Carrera RS,1973,2.7L,240,210,Germany
46062,17,127,2,37558,Mercedes-Benz,450SL,1975,4.5L,215,225,Germany
46063,6,129,4,23403,Dodge,Charger R/T,1968,7.2L,225,375,USA
46064,11,7,2,18301,Lincoln,Continental Mark IV,1975,7.5L,190,202,USA
46065,52,131,1,12550,Ford Falcon,GT-HO Phase III,1971,5.8L,225,300,Australia
46066,22,219,2,35871,Aston Martin,V8 Vantage,1977,5.3L,260,390,UK
46067,11,152,1,8750,Lincoln,Continental Mark IV,1975,7.5L,190,202,USA
46068,16,310,3,15388,Mercedes-Benz,280SL,1971,2.8L,200,170,Germany
46069,50,323,2,46730,Opel,GT,1971,1.9L,185,102,Germany
46070,28,297,2,49143,Ferrari,Dino 246 GT,1972,2.4L,235,195,Italy
46071,21,58,1,17701,Jaguar,XJ6 Series 1,1972,4.2L,205,170,UK
46072,45,50,2,38587,Renault,Alpine A110,1973,1.6L,210,138,France
46073,0,109,3,39971,Ford,Mustang Boss 302,1969,5.0L,220,290,USA
46074,22,301,3,11473,Aston Martin,V8 Vantage,1977,5.3L,260,390,UK
46075,14,360,4,41183,Porsche,911 Carrera RS,1973,2.7L,240,210,Germany
46076,15,275,1,7169,Porsche,914,1974,2.0L,205,100,Germany
46077,2,71,1,28950,Ford,Thunderbird,1967,7.0L,205,345,USA
46078,16,239,1,20802,Mercedes-Benz,280SL,1971,2.8L,200,170,Germany
46079,48,151,1,20192,Volvo,P1800,1969,2.0L,190,118,Sweden
46080,11,224,1,8576,Lincoln,Continental Mark IV,1975,7.5L,190,202,USA
46081,16,58,2,18346,Mercedes-Benz,280SL,1971,2.8L,200,170,Germany
46082,49,103,1,5379,Saab,Sonett III,1972,1.7L,165,65,Sweden
46083,31,152,1,47094,Alfa Romeo,Spider 2000,1978,2.0L,190,128,Italy
46084,24,55,1,40919,Mini,Cooper S Mk3,1970,1.3L,160,75,UK
46085,12,23,4,12738,Volkswagen,Beetle Classic,1972,1.6L,130,60,Germany
46086,6,285,1,36178,Dodge,Charger R/T,1968,7.2L,225,375,USA
46087,0,75,1,20372,Ford,Mustang Boss 302,1969,5.0L,220,290,USA
46088,27,237,1,27093,Ferrari,308 GTB,1975,3.0L,255,255,Italy
46089,7,182,1,32676,Dodge,Challenger T/A,1970,5.6L,205,290,USA
46090,45,86,3,8477,Renault,Alpine A110,1973,1.6L,210,138,France
46091,28,298,1,40345,Ferrari,Dino 246 GT,1972,2.4L,235,195,Italy
46092,18,259,1,24473,BMW,2002 Turbo,1974,2.0L,210,170,Germany
46093,34,266,2,26648,Fiat,124 Spider,1971,1.6L,170,108,Italy
46094,28,67,1,28134,Ferrari,Dino 246 GT,1972,2.4L,235,195,Italy
46095,28,99,1,16440,Ferrari,Dino 246 GT,1972,2.4L,235,195,Italy
46096,10,235,4,6051,Cadillac,Eldorado,1976,8.2L,180,215,USA
46097,9,157,4,24479,Pontiac,GTO Judge,1969,6.6L,215,366,USA
46098,51,277,3,47857,Holden,Monaro GTS,1971,5.7L,210,300,Australia
46099,17,384,3,10658,Mercedes-Benz,450SL,1975,4.5L,215,225,Germany
46100,4,386,3,11618,Chevrolet,Chevelle SS,1970,7.4L,215,450,USA
46101,37,391,3,41900,Datsun,240Z,1971,2.4L,200,151,Japan
46102,9,228,3,46537,Pontiac,GTO Judge,1969,6.6L,215,366,USA
46103,30,391,1,22505,Lamborghini,Espada,1970,3.9L,245,325,Italy
46104,12,150,1,20866,Volkswagen,Beetle Classic,1972,1.6L,130,60,Germany
46105,41,348,2,32494,Honda,S600,1966,0.6L,145,57,Japan
46106,14,227,3,13302,Porsche,911 Carrera RS,1973,2.7L,240,210,Germany
46107,22,388,4,8263,Aston Martin,V8 Vantage,1977,5.3L,260,390,UK
46108,17,321,4,11109,Mercedes-Benz,450SL,1975,4.5L,215,225,Germany
46109,29,267,3,5756,Lamborghini,Urraco P250,1972,2.5L,245,220,Italy
46110,2,257,4,11363,Ford,Thunderbird,1967,7.0L,205,345,USA
46111,31,0,2,16719,Alfa Romeo,Spider 2000,1978,2.0L,190,128,Italy
46112,39,110,2,10700,Mazda,Cosmo Sport,1968,1.0L,185,110,Japan
46113,22,12,4,21842,Aston Martin,V8 Vantage,1977,5.3L,260,390,UK
46114,6,368,4,46581,Dodge,Charger R/T,1968,7.2L,225,375,USA
46115,43,284,2,32220,Nissan,Bluebird 610,1974,1.8L,170,105,Japan
46116,32,302,3,39573,Alfa Romeo,GTV 1750,1969,1.8L,195,118,Italy
46117,23,21,4,49733,Aston Martin,DB6,1966,4.0L,240,282,UK
46118,47,158,2,16738,Citroen,SM,1971,2.7L,220,170,France
46119,40,225,1,7870,Mazda,RX-3,1973,1.1L,190,130,Japan
46120,16,398,3,22143,Mercedes-Benz,280SL,1971,2.8L,200,170,Germany
46121,9,172,2,10615,Pontiac,GTO Judge,1969,6.6L,215,366,USA
46122,45,332,3,49257,Renault,Alpine A110,1973,1.6L,210,138,France
46123,14,240,2,6741,Porsche,911 Carrera RS,1973,2.7L,240,210,Germany
46124,19,379,1,42941,BMW,3.0 CSL,1973,3.0L,220,206,Germany
46125,47,172,2,46899,Citroen,SM,1971,2.7L,220,170,France
46126,12,198,2,23192,Volkswagen,Beetle Classic,1972,1.6L,130,60,Germany
46127,17,270,2,28831,Mercedes-Benz,450SL,1975,4.5L,215,225,Germany
46128,28,128,4,28601,Ferrari,Dino 246 GT,1972,2.4L,235,195,Italy
46129,52,64,4,24232,Ford Falcon,GT-HO Phase III,1971,5.8L,225,300,Australia
46130,47,115,2,15753,Citroen,SM,1971,2.7L,220,170,France
46131,50,147,2,21098,Opel,GT,1971,1.9L,185,102,Germany
46132,38,373,2,37949,Datsun,510,1972,1.6L,165,96,Japan
46133,7,10,3,6469,Dodge,Challenger T/A,1970,5.6L,205,290,USA
46134,0,277,4,24141,Ford,Mustang Boss 302,1969,5.0L,220,290,USA
46135,43,348,1,15644,Nissan,Bluebird 610,1974,1.8L,170,105,Japan
46136,28,20,4,29752,Ferrari,Dino 246 GT,1972,2.4L,235,195,Italy
46137,26,88,4,23335,MG,MGB Roadster,1969,1.8L,170,95,UK
46138,2,351,4,7140,Ford,Thunderbird,1967,7.0L,205,345,USA
46139,37,126,1,30034,Datsun,240Z,1971,2.4L,200,151,Japan
46140,42,22,4,7089,Honda,Civic RS,1975,1.5L,155,76,Japan
46141,32,164,4,21190,Alfa Romeo,GTV 1750,1969,1.8L,195,118,Italy
46142,22,125,4,32443,Aston Martin,V8 Vantage,1977,5.3L,260,390,UK
46143,7,386,1,37170,Dodge,Challenger T/A,1970,5.6L,205,290,USA
46144,18,171,1,45674,BMW,2002 Turbo,1974,2.0L,210,170,Germany
46145,7,64,4,23019,Dodge,Challenger T/A,1970,5.6L,205,290,USA
46146,52,387,1,25830,Ford Falcon,GT-HO Phase III,1971,5.8L,225,300,Australia
46147,9,120,4,28754,Pontiac,GTO Judge,1969,6.6L,215,366,USA
46148,41,269,4,22042,Honda,S600,1966,0.6L,145,57,Japan
46149,19,153,3,18854,BMW,3.0 CSL,1973,3.0L,220,206,Germany
46150,38,33,4,35977,Datsun,510,1972,1.6L,165,96,Japan
46151,33,207,4,24475,Maserati,Bora,1973,4.7L,265,310,Italy
46152,17,17,3,39502,Mercedes-Benz,450SL,1975,4.5L,215,225,Germany
46153,26,290,2,40163,MG,MGB Roadster,1969,1.8L,170,95,UK
46154,41,281,3,19433,Honda,S600,1966,0.6L,145,57,Japan
46155,52,376,1,31855,Ford Falcon,GT-HO Phase III,1971,5.8L,225,300,Australia
46156,35,145,4,49224,Toyota,2000GT,1969,2.0L,220,150,Japan
46157,30,329,3,16596,Lamborghini,Espada,1970,3.9L,245,325,Italy
46158,15,122,4,40087,Porsche,914,1974,2.0L,205,100,Germany
46159,49,170,4,32400,Saab,Sonett III,1972,1.7L,165,65,Sweden
46160,39,221,1,47268,Mazda,Cosmo Sport,1968,1.0L,185,110,Japan
46161,39,327,3,35744,Mazda,Cosmo Sport,1968,1.0L,185,110,Japan
46162,22,44,3,13191,Aston Martin,V8 Vantage,1977,5.3L,260,390,UK
46163,16,205,2,11295,Mercedes-Benz,280SL,1971,2.8L,200,170,Germany
46164,10,337,2,15859,Cadillac,Eldorado,1976,8.2L,180,215,USA
46165,52,120,1,14316,Ford Falcon,GT-HO Phase III,1971,5.8L,225,300,Australia
46166,4,155,2,49008,Chevrolet,Chevelle SS,1970,7.4L,215,450,USA
46167,35,158,2,33842,Toyota,2000GT,1969,2.0L,220,150,Japan
46168,17,34,3,45694,Mercedes-Benz,450SL,1975,4.5L,215,225,Germany
46169,46,177,4,37267,Peugeot,504 Coupe,1972,2.0L,180,104,France
46170,13,366,4,37044,Volkswagen,Karmann Ghia,1971,1.6L,145,50,Germany
46171,5,270,1,26810,Chevrolet,Corvette Stingray,1967,5.4L,240,300,USA
46172,43,90,1,24447,Nissan,Bluebird 610,1974,1.8L,170,105,Japan
46173,6,60,1,30501,Dodge,Charger R/T,1968,7.2L,225,375,USA
46174,30,196,3,30883,Lamborghini,Espada,1970,3.9L,245,325,Italy
46175,41,34,1,48427,Honda,S600,1966,0.6L,145,57,Japan
46176,40,250,2,8387,Mazda,RX-3,1973,1.1L,190,130,Japan
46177,18,55,2,23009,BMW,2002 Turbo,1974,2.0L,210,170,Germany
46178,44,331,2,46357,Subaru,Leone Coupe,1973,1.4L,150,80,Japan
46179,31,232,3,48042,Alfa Romeo,Spider 2000,1978,2.0L,190,128,Italy
46180,47,213,4,38519,Citroen,SM,1971,2.7L,220,170,France
46181,7,270,4,41820,Dodge,Challenger T/A,1970,5.6L,205,290,USA
46182,7,395,4,47033,Dodge,Challenger T/A,1970,5.6L,205,290,USA
46183,11,4,3,26470,Lincoln,Continental Mark IV,1975,7.5L,190,202,USA
